source,snapshot,path,hash,kind,check_type,status,reason
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,pipeline/__pycache__/roles.cpython-311.pyc,7abcdedb8fe7ba96b616106afba891b064f88240,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,pipeline/__pycache__/roles.cpython-313.pyc,4b3a7f8074c81a967cdac68ed3ada0e509c21dc1,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,pipeline/__pycache__/scoring.cpython-311.pyc,7122c92fba843e458d46721982011bada6ecdb1c,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,pipeline/__pycache__/scoring.cpython-313.pyc,5cc465abb0be8fc3a8658f850cb86d769836f67c,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,pipeline/__pycache__/sensitivity.cpython-311.pyc,a80d028a0322f1516985e112fa8296dd11fef97e,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,pipeline/__pycache__/sensitivity.cpython-313.pyc,939ed98b42e75eb830503a806f38b8acef8f76b1,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,pipeline/__pycache__/temporal.cpython-311.pyc,313124b2cfa86218b233ee9bd55dcfc86f265ec8,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,pipeline/__pycache__/temporal.cpython-313.pyc,45365598705fa2f7113de60d0d6aed9e8d2d8ca8,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,pipeline/clusters.py,baf66c0ab921f185a248265fdc9c1556498ee8d5,text,full_text_review,read,
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,pipeline/config.yaml,e7c99b9ab039db9cd621f09486c5de8d38684247,text,full_text_review,read,
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,pipeline/export.py,90f1e6cff07fe7ed1d6c9be3aafc7bb557a36f22,text,full_text_review,read,
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,pipeline/features.py,1241a839f1b796cddcea9a73fff29d9c95e81545,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/features.py
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,pipeline/flow.py,2b7d28a0c0715cc474bf0f6ec5c8959dc6da8bf0,text,full_text_review,read,
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,pipeline/frontier.py,05a34857379aec31dbaccd4a2f3ab4127abfd269,text,full_text_review,read,
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,pipeline/layout.py,f77a1b91a6fca8ea89f62b3a476ad2d6e30539b5,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/layout.py
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,pipeline/load.py,62f65647419571da5bf54cc9b40f56d814061b7d,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/load.py
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,pipeline/resilience.py,48df4ee6242c579e37e2fafe2dd240c76d89a2e5,text,full_text_review,read,
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,pipeline/roles.py,ca9cd006e9d49b1c3403847f53bf083ac34653bf,text,full_text_review,read,
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,pipeline/scoring.py,d5307e96c1e38c1becf1bb0976aacb2c8e76eb49,text,full_text_review,read,
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,pipeline/sensitivity.py,6e9f15ecfba204f94ae11c3f6e89ba5e1bbe8ffd,text,full_text_review,read,
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,pipeline/temporal.py,dc16231510e6be72fe4db66d82e7c99e5dbc1da8,text,full_text_review,read,
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,requirements.txt,ac1c8d2d5c45f7d11428acb7f780df1b97666a6e,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:requirements.txt
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,review/check_contract.py,ef137e8674e8799723a2854d4c0be83850c7684a,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:review/check_contract.py
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,review/check_rules.py,695644b77bdb13af208567e0841af8d0eda09a9a,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:review/check_rules.py
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,review/out1/clusters.csv,73c394094c85a4bd68a22017a5285febd05e7e11,data,committed_csv_json_parse,parsed,
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,review/out1/features.parquet,c95455b295e169f33da2e4e35794d11a052a6cce,data,inventory_only,not_reviewed,Generated features parquet not independently parsed; CSV/JSON exports and source reviewed.
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,review/out1/graph.json,eab75ee72f3246d357ea762e11109fe8f9c8f6d3,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:review/out1/graph.json
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,review/out1/nodes_roles.csv,e0bf8cc6bb2728d5e895991165f3bc0613b9a095,data,committed_csv_json_parse,parsed,
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,review/out1/resilience.json,68e223450f8e629db1bdac9f8db69e84e296056d,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:out/resilience.json
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,review/out1/summary.json,e998e4613cee35c6d3682752a30071ea786a77ac,data,committed_csv_json_parse,parsed,
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,review/out1/top_nodes.csv,ab0dd17c372f6fc705671f020887b91d2cca1eb1,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:out/top_nodes.csv
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,review/out3/clusters.csv,a5fc08938999cce4438d9b26def60b70fbf8704b,data,committed_csv_json_parse,identical_to_reviewed,Same content as main:out/clusters.csv
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,review/out3/cycles.json,72f3b51e58f63fba8bee6e761c9d401d55db95ad,data,committed_csv_json_parse,parsed,
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,review/out3/features.parquet,f08bacdda81ba61424cdd23d198ba692fba92cd1,data,inventory_only,not_reviewed,Generated features parquet not independently parsed; CSV/JSON exports and source reviewed.
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,review/out3/graph.json,ed630caeb413ad695f4d9c41be36c4aacbe78afa,data,committed_csv_json_parse,parsed,
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,review/out3/nodes_roles.csv,a7c82984b40b517df55122c170e70bdf6d9044b7,data,committed_csv_json_parse,parsed,
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,review/out3/resilience.json,a4a3435c5d46dc68eb4ca83b328771d4604e7c8e,data,committed_csv_json_parse,identical_to_reviewed,Same content as main:out/resilience.json
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,review/out3/summary.json,96ef891e43ce35e92f692e3acf7b212219b614c1,data,committed_csv_json_parse,parsed,
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,review/out3/top_nodes.csv,5445858e0408e6b2ea338d077e75b2997aee378d,data,committed_csv_json_parse,identical_to_reviewed,Same content as main:out/top_nodes.csv
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,scripts/__pycache__/make_mock_out.cpython-313.pyc,7995a330937dcd9181bd663b4bc4878ed402f292,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,scripts/__pycache__/make_mock_out.cpython-314.pyc,30f58b8ff9a57bd4c707208372b4ab9d4f5d2a9c,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,scripts/make_mock_out.py,408a16ae59a0dc7c4205488f0809f9400d939df4,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:scripts/make_mock_out.py
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,starter/README.md,56471688e23ca1d42387227bf8a814ac05f9ba81,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:starter/README.md
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,starter/requirements.txt,b3d998a6f388d2135f7bac7ae3a95a80f1133148,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:starter/requirements.txt
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,starter/starter.py,fd21468633d6b9d9d9a76ce008a3d09a5cdd917f,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:starter/starter.py
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,tests/__pycache__/conftest.cpython-311-pytest-8.3.2.pyc,3e58f18f1adadc18a419d480d3e67e3a7729e543,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,tests/__pycache__/conftest.cpython-313-pytest-8.3.2.pyc,cb50892b6e8872d2b3ef3341b5e97282a69fdd10,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,tests/__pycache__/conftest.cpython-314-pytest-9.0.3.pyc,f7e20f1b88b29b7e8dbaa8683af182fe470157d5,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,tests/__pycache__/test_api.cpython-313-pytest-8.3.2.pyc,ddaa459e1d374e7bfc4b15ee993142e55efda48e,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,tests/__pycache__/test_api.cpython-314-pytest-9.0.3.pyc,0a1329f716ed509f51ea7f2cf97934c083fc7a76,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,tests/__pycache__/test_pipeline.cpython-311-pytest-8.3.2.pyc,fb1b95ffc15c3841486c991b53238dbd9abdbbbd,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,tests/__pycache__/test_pipeline.cpython-313-pytest-8.3.2.pyc,c95f687ae2e628a6f1d01a98125bf3ca8fb33b95,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,tests/__pycache__/test_pipeline.cpython-313.pyc,a7010c9d90ed7832f2b9d96f08ff9620fdf02842,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,tests/conftest.py,2a855d9fdb8debae0b082088580a4c41e499e33c,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:tests/conftest.py
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,tests/test_api.py,44adab80698480a06313fd845f64ea0d94761c9c,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:tests/test_api.py
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,tests/test_pipeline.py,8010310b21e195d4ff3e6e6f5ba6e18d4021735e,text,full_text_review,read,
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,web/app.js,886e63a3e59350b0236e551f04f15c45f80b3b1d,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:web/app.js
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,web/index.html,f6449fc2ddaf4a737c708604505b38e1efc1ce49,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:web/index.html
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,web/style.css,988e9593a34bfffe10b6c27023d732c1daa64158,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:web/style.css
main,3e3f6e49da69b458a80fd9a0965852b6f0c87cb8,web/vendor/cytoscape.min.js,9a4615d1524d3f1e2f8aedb6f4a530d872214498,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
pipeline,3fcae5444bd3af717081d658a15768f48564d680,.gitignore,b93c37a69dae1b91449244e1928966e5adeb8d9b,text,full_text_review,read,
pipeline,3fcae5444bd3af717081d658a15768f48564d680,HackAlem_AI_Граф_денег_восстановление_финансовой_структуры_организованной.md,d463af36615c924c2c7d6350583a5bed14f6e926,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:HackAlem_AI_Граф_денег_восстановление_финансовой_структуры_организованной.md
pipeline,3fcae5444bd3af717081d658a15768f48564d680,README.md,d45acdc89053dd2491d26d09c8798282fcda5f21,text,full_text_review,read,
pipeline,3fcae5444bd3af717081d658a15768f48564d680,agent-docs/config.yaml,87b6e7a9e954c043ff82454b59f033ee41cff137,text,full_text_review,read,
pipeline,3fcae5444bd3af717081d658a15768f48564d680,data/edges.parquet,a2f957eac43af647391523a5da77c625f5e12b66,data,source_data_invariants,identical_to_reviewed,Same content as codex/ui-integration:data/edges.parquet
pipeline,3fcae5444bd3af717081d658a15768f48564d680,data/nodes.parquet,a312bab63f4e5c4ed4471298789ffbdea612c1d7,data,source_data_invariants,identical_to_reviewed,Same content as codex/ui-integration:data/nodes.parquet
pipeline,3fcae5444bd3af717081d658a15768f48564d680,data/transactions.parquet,ab7f49293607c32f28f3daa9403fc7b0ea903ec1,data,source_data_invariants,identical_to_reviewed,Same content as codex/ui-integration:data/transactions.parquet
pipeline,3fcae5444bd3af717081d658a15768f48564d680,dataset 4.md,c151e1e61fea99b27e79b49406073dd9e192f80a,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:dataset 4.md
pipeline,3fcae5444bd3af717081d658a15768f48564d680,pipeline/__init__.py,fc96f5b3788640fe0318ee8fb3854afbbb2babc2,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/__init__.py
pipeline,3fcae5444bd3af717081d658a15768f48564d680,pipeline/__main__.py,0b64e31c5a83ec5fd539ab68800fedcd5d54cef8,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/__main__.py
pipeline,3fcae5444bd3af717081d658a15768f48564d680,pipeline/clusters.py,a0730e106e1b3e59f50aa496f793cddb9df30c1c,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/clusters.py
pipeline,3fcae5444bd3af717081d658a15768f48564d680,pipeline/config.yaml,d4280b2507b61a3584e3e67a62575ca5f4259466,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/config.yaml
pipeline,3fcae5444bd3af717081d658a15768f48564d680,pipeline/export.py,c0fef5ebbeb46938ebcb125821963953775198be,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/export.py
pipeline,3fcae5444bd3af717081d658a15768f48564d680,pipeline/features.py,1241a839f1b796cddcea9a73fff29d9c95e81545,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/features.py
pipeline,3fcae5444bd3af717081d658a15768f48564d680,pipeline/layout.py,f77a1b91a6fca8ea89f62b3a476ad2d6e30539b5,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/layout.py
pipeline,3fcae5444bd3af717081d658a15768f48564d680,pipeline/load.py,62f65647419571da5bf54cc9b40f56d814061b7d,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/load.py
pipeline,3fcae5444bd3af717081d658a15768f48564d680,pipeline/roles.py,d9b8232d7a740f3a2b060d2e9d34a60884966620,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/roles.py
pipeline,3fcae5444bd3af717081d658a15768f48564d680,pipeline/scoring.py,6a7de6d703e01e47dd0679e2bcfb8d6bb75b672d,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/scoring.py
pipeline,3fcae5444bd3af717081d658a15768f48564d680,starter/README.md,56471688e23ca1d42387227bf8a814ac05f9ba81,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:starter/README.md
pipeline,3fcae5444bd3af717081d658a15768f48564d680,starter/requirements.txt,b3d998a6f388d2135f7bac7ae3a95a80f1133148,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:starter/requirements.txt
pipeline,3fcae5444bd3af717081d658a15768f48564d680,starter/starter.py,fd21468633d6b9d9d9a76ce008a3d09a5cdd917f,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:starter/starter.py
pipeline,3fcae5444bd3af717081d658a15768f48564d680,tests/test_pipeline.py,b1b68857587c81dd99eb0f3c52ede30ef276c486,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:tests/test_pipeline.py
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,.codex/config.toml,6456d5aa7c32b9f2cb361a6cf35d8c2cd0ff8ae1,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:.codex/config.toml
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,.env.example,8392b334c70df8073cc61b0c6ce96f8362a4ddff,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,.gitignore,a400b89d1a5df1e2e3f89486c5d9da8c27266e6a,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,Dockerfile,f006af508f7ccc4b4bd471f7d706cf028a8cbf8e,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,HackAlem_AI_Граф_денег_восстановление_финансовой_структуры_организованной.md,d463af36615c924c2c7d6350583a5bed14f6e926,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:HackAlem_AI_Граф_денег_восстановление_финансовой_структуры_организованной.md
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,Makefile,77221faaa82dc8d286008285ac243e25efd73ec8,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,README.md,7f1d2d267722416f78aa9c69ab657f15a6284fa8,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,api/__init__.py,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:api/__init__.py
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,api/__pycache__/__init__.cpython-314.pyc,b6a509697c6595886c35770ce36711c844203cce,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,api/__pycache__/main.cpython-314.pyc,b51e3ad3267cb2babb3ed4fa3ac22a55b8decbbe,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,api/assistant.py,25cfabc971899cccbe22e88d8858c12723f0d21a,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,api/cards.py,08a357398de257d1a7e1d92476c1429c6d51f46e,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,api/llm.py,6cdb75264b2c35e889a30500c2d966903bdd8cea,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,api/main.py,8564d3ecaa98c2560a06ff3946b961b5894c1fcc,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,data/edges.parquet,a2f957eac43af647391523a5da77c625f5e12b66,data,source_data_invariants,identical_to_reviewed,Same content as codex/ui-integration:data/edges.parquet
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,data/nodes.parquet,a312bab63f4e5c4ed4471298789ffbdea612c1d7,data,source_data_invariants,identical_to_reviewed,Same content as codex/ui-integration:data/nodes.parquet
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,data/transactions.parquet,ab7f49293607c32f28f3daa9403fc7b0ea903ec1,data,source_data_invariants,identical_to_reviewed,Same content as codex/ui-integration:data/transactions.parquet
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,dataset 4.md,c151e1e61fea99b27e79b49406073dd9e192f80a,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:dataset 4.md
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,docker-compose.yml,7750e1acb0958dbf4bc7dab2be3717ead6da9c91,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,docs/BREV_SETUP.md,c7b3058129c6a5d4a3fe245e615e285510d91c85,text,full_text_review,read,
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,out/clusters.csv,ccac5e26c037b4ab3b8cc13343eb59e7780c6d53,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:out/clusters.csv
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,out/features.parquet,98374a0ccf8f4d807eb5e966f4ad83f71aadb0ac,data,inventory_only,not_reviewed,Generated features parquet not independently parsed; CSV/JSON exports and source reviewed.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,out/graph.json,a405934a279363e77e0d78b3b0c8290a6eb2e340,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:out/graph.json
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,out/nodes_roles.csv,3e9b2cd528db9133054f767de5281a51b67bbc97,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:out/nodes_roles.csv
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,out/resilience.json,68e223450f8e629db1bdac9f8db69e84e296056d,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:out/resilience.json
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,out/summary.json,d1fba69f288aac60b1b4b8125bc5633d99eb354f,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:out/summary.json
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,out/top_nodes.csv,ab0dd17c372f6fc705671f020887b91d2cca1eb1,data,committed_csv_json_parse,identical_to_reviewed,Same content as codex/ui-integration:out/top_nodes.csv
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/__init__.py,fc96f5b3788640fe0318ee8fb3854afbbb2babc2,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/__init__.py
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/__main__.py,0b64e31c5a83ec5fd539ab68800fedcd5d54cef8,text,full_text_review,identical_to_reviewed,Same content as codex/ui-integration:pipeline/__main__.py
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/__pycache__/__init__.cpython-311.pyc,6e2809f6b16e9e39f5fc82096f28d449df9ef5fb,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/__pycache__/__init__.cpython-313.pyc,efcc1e83b1c3479cb4bb62073ffe6c6533ce48f6,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/__pycache__/__main__.cpython-311.pyc,9b5fd9d7f2b49d7c8e230a103996927e0aa31ab4,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/__pycache__/__main__.cpython-313.pyc,4932828de7db9e5c03d7744983846e4fbd4483ef,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/__pycache__/clusters.cpython-311.pyc,fffcc1299775a382c6098df432016ee0af90ea0c,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/__pycache__/clusters.cpython-313.pyc,3fc10d72a21453603fe87334679a2a7069abe982,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/__pycache__/export.cpython-311.pyc,427f67772eb163d11f959bc953c384302645ec36,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/__pycache__/export.cpython-313.pyc,ab87dce3ebf93c4b098f3c08e1fb8d0d94da8b62,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/__pycache__/features.cpython-311.pyc,65480cfe4a89ba7d03170653da931ee2d573ab40,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/__pycache__/features.cpython-313.pyc,cd53ec595d2f9237bdd096d440f64519f6590d4e,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/__pycache__/layout.cpython-311.pyc,08bd8c258f0e1cd4e01f00dbb5631e9b15fdb924,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/__pycache__/layout.cpython-313.pyc,522e366f99099333f06e7c3dd654fe3dbfa6a364,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/__pycache__/load.cpython-311.pyc,30e2e59e1d886b2bb0d041ebfe1927501657f94d,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/__pycache__/load.cpython-313.pyc,b53adf792543b3dad8b3659cf6749121a1c8395c,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
stage2-extension,2b43466b18eff53fa605b96955f5716c4204bbee,pipeline/__pycache__/roles.cpython-311.pyc,357988adc1f6ad7aa6283dac31fede1dc49754bb,vendor/bytecode,inventory_only,excluded_generated_or_vendor,Third-party vendor or generated bytecode; not project source.
