gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_ratio,seed_flow_kzt,seed_share,n_seed_upstream,p_terminal,betweenness,fast_pass_share,max_sync_payers,near_threshold_share,n_cycles,flags,score_breakdown
100000004299488100,consolidator,0.6328021248340019,1,0.9293787241799683,"Признаки консолидации: 6 плательщиков, деньги от 1 seed за ≤2 колена, seed-поток 417 тыс., дальше ушло 20%",1,False,6,2,1749000.0,344999.0,22,14,0.19725500285877645,416800.09060818824,0.238307656151051,1,0.0,2.0805419395644178e-05,0.15208690680388792,3,0.027777777777777776,1,sync_in;near_threshold;cycles,"{""betweenness"": 0.128, ""degree"": 0.095, ""n_seed_upstream"": 0.15, ""role"": 0.196, ""seed_flow_kzt"": 0.247, ""temporal"": 0.091}"
100000002809568100,terminal,0.5,1,0.5808809287805767,"Вероятный конечный получатель: 1 плательщиков, получено 10 тыс., исходящих нет",1,False,1,0,10000.0,0.0,1,0,0.0,10000.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.172, ""temporal"": 0.032}"
100000004784224100,peripheral,0.5,11,0.5993950165772294,"Периферийный узел: 1 входящих, 1 исходящих, оборот 124 тыс.; есть источники вне выборки",1,False,1,1,23500.0,100000.0,2,1,4.25531914893617,23500.0,0.235,1,0.0,1.981468513870874e-07,0.0,1,0.0,0,external_funding,"{""betweenness"": 0.111, ""degree"": 0.07, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.195, ""temporal"": 0.032}"
100000003123296100,terminal,0.5,11,0.6389866812500713,"Вероятный конечный получатель: 1 плательщиков, получено 86 тыс., исходящих нет",1,False,1,0,86200.0,0.0,2,0,0.0,86200.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.229, ""temporal"": 0.032}"
100000004130144100,terminal,0.5,7,0.6507217645919495,"Вероятный конечный получатель: 1 плательщиков, получено 200 тыс., исходящих нет",1,False,1,0,200000.0,0.0,1,0,0.0,200000.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.241, ""temporal"": 0.032}"
100000001253557100,consolidator,0.5,11,0.7898109854052022,"Признаки консолидации: 5 плательщиков, деньги от 2 seed за ≤2 колена, seed-поток 33 тыс., дальше ушло 0%",1,False,5,0,210200.0,0.0,5,0,0.0,33464.771133859955,0.15920442975195032,2,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.09, ""n_seed_upstream"": 0.191, ""role"": 0.196, ""seed_flow_kzt"": 0.206, ""temporal"": 0.032}"
100000008767925100,terminal,0.5,3,0.594723769810074,"Вероятный конечный получатель: 1 плательщиков, получено 17 тыс., исходящих нет",1,False,1,0,17144.0,0.0,1,0,0.0,17144.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.186, ""temporal"": 0.032}"
100000007181706100,terminal,0.5,5,0.7291987102801609,"Вероятный конечный получатель: 2 плательщиков, получено 176 тыс., исходящих нет",1,False,2,0,176272.0,0.0,2,0,0.0,163782.5805322634,0.9291468896493114,2,1.0,0.0,0.0,2,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.07, ""n_seed_upstream"": 0.191, ""role"": 0.125, ""seed_flow_kzt"": 0.238, ""temporal"": 0.032}"
100000003366154100,peripheral,0.5,10,0.7269086600357749,"Периферийный узел: 1 входящих, 3 исходящих, оборот 414 тыс.; есть источники вне выборки",1,False,1,3,125000.0,289170.0,1,3,2.31336,125000.0,0.43227167410173944,2,0.0,6.261440503831962e-05,0.0,1,0.0,0,external_funding,"{""betweenness"": 0.138, ""degree"": 0.087, ""n_seed_upstream"": 0.191, ""role"": 0.026, ""seed_flow_kzt"": 0.235, ""temporal"": 0.032}"
100000007641183100,terminal,0.5,2,0.6109592006471386,"Вероятный конечный получатель: 1 плательщиков, получено 28 тыс., исходящих нет",1,False,1,0,28000.0,0.0,1,0,0.0,28000.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.202, ""temporal"": 0.032}"
100000008663007100,terminal,0.5,3,0.5893119595310524,"Вероятный конечный получатель: 1 плательщиков, получено 14 тыс., исходящих нет",1,False,1,0,14000.0,0.0,1,0,0.0,14000.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.181, ""temporal"": 0.032}"
100000007334196100,terminal,0.5,10,0.6894817194745417,"Вероятный конечный получатель: 1 плательщиков, получено 150 тыс., исходящих нет",1,False,1,0,150002.0,0.0,1,0,0.0,150002.0,1.0,2,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.191, ""role"": 0.125, ""seed_flow_kzt"": 0.237, ""temporal"": 0.032}"
100000003873332100,peripheral,0.5,19,0.6569424980916249,"Периферийный узел: 1 входящих, 4 исходящих, оборот 309 тыс.; есть источники вне выборки",1,False,1,4,23468.0,286000.0,1,8,12.186807567751833,23468.0,0.08205594405594406,1,0.0,0.0009806287675146956,0.0,1,0.0,0,external_funding;bridge,"{""betweenness"": 0.148, ""degree"": 0.09, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.195, ""temporal"": 0.032}"
100000001550388100,terminal,0.5,1,0.6277642957241002,"Вероятный конечный получатель: 1 плательщиков, получено 50 тыс., исходящих нет",1,False,1,0,50000.0,0.0,1,0,0.0,50000.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.218, ""temporal"": 0.032}"
100000008718089100,terminal,0.5,3,0.5919893814585683,"Вероятный конечный получатель: 1 плательщиков, получено 16 тыс., исходящих нет",1,False,1,0,15534.0,0.0,1,0,0.0,15534.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.183, ""temporal"": 0.032}"
100000008728457100,terminal,0.5,10,0.666239418486744,"Вероятный конечный получатель: 1 плательщиков, получено 45 тыс., исходящих нет",1,False,1,0,45000.0,0.0,1,0,0.0,45000.0,1.0,2,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.191, ""role"": 0.125, ""seed_flow_kzt"": 0.215, ""temporal"": 0.032}"
100000004206046100,terminal,0.5,2,0.5835013842841029,"Вероятный конечный получатель: 1 плательщиков, получено 11 тыс., исходящих нет",1,False,1,0,11075.0,0.0,1,0,0.0,11075.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.175, ""temporal"": 0.032}"
100000006579678100,peripheral,0.5,2,0.6960100716637614,"Периферийный узел: 2 входящих, 6 исходящих, оборот 1.86 млн; есть источники вне выборки",1,False,2,6,192930.0,1668800.0,2,15,8.649769346395066,47169.86041611799,0.028265736107453254,1,0.0,0.0005680870229267796,0.0,1,0.0,2,cycles;external_funding,"{""betweenness"": 0.146, ""degree"": 0.095, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.216, ""temporal"": 0.045}"
100000002988894100,peripheral,0.5,5,0.7368322110947808,"Периферийный узел: 1 входящих, 3 исходящих, оборот 384 тыс.",1,False,1,3,306121.0,77500.0,1,3,0.25316786499456095,306121.0,1.0,2,0.0,7.133286649935147e-05,0.0,1,0.0,0,,"{""betweenness"": 0.138, ""degree"": 0.087, ""n_seed_upstream"": 0.191, ""role"": 0.026, ""seed_flow_kzt"": 0.244, ""temporal"": 0.032}"
100000008749406100,terminal,0.5,3,0.594723769810074,"Вероятный конечный получатель: 1 плательщиков, получено 17 тыс., исходящих нет",1,False,1,0,17144.0,0.0,1,0,0.0,17144.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.186, ""temporal"": 0.032}"
100000005584222100,peripheral,0.5,1,0.709203495459776,"Периферийный узел: 2 входящих, 2 исходящих, оборот 301 тыс.",1,False,2,2,192717.0,108587.0,6,3,0.5634531463233653,190617.9454170509,0.9891080984918347,1,0.0,3.863863602048205e-05,0.4022789893989632,1,0.0,1,cycles,"{""betweenness"": 0.133, ""degree"": 0.087, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.24, ""temporal"": 0.056}"
100000003239859100,terminal,0.5,11,0.5970024267696621,"Вероятный конечный получатель: 1 плательщиков, получено 19 тыс., исходящих нет",1,False,1,0,18600.0,0.0,1,0,0.0,18600.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.188, ""temporal"": 0.032}"
100000003980083100,terminal,0.5,44,0.6121554955509223,"Вероятный конечный получатель: 1 плательщиков, получено 30 тыс., исходящих нет",1,False,1,0,30000.0,0.0,1,0,0.0,30000.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.203, ""temporal"": 0.032}"
100000004351795100,peripheral,0.5,18,0.7221747502022309,"Периферийный узел: 3 входящих, 14 исходящих, оборот 1.83 млн; есть источники вне выборки",1,False,3,14,118333.0,1715161.0,3,37,14.494359139039828,66872.00542080612,0.03898876281632227,1,0.0,0.0019354984443490698,0.0,1,0.075,28,near_threshold;cycles;external_funding;bridge,"{""betweenness"": 0.149, ""degree"": 0.098, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.224, ""temporal"": 0.057}"
100000002666248100,terminal,0.5,5,0.6774048375887253,"Вероятный конечный получатель: 1 плательщиков, получено 70 тыс., исходящих нет",1,False,1,0,70032.0,0.0,1,0,0.0,70032.0,1.0,2,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.191, ""role"": 0.125, ""seed_flow_kzt"": 0.226, ""temporal"": 0.032}"
100000005877725100,terminal,0.5,3,0.6349990315707922,"Вероятный конечный получатель: 1 плательщиков, получено 70 тыс., исходящих нет",1,False,1,0,70000.0,0.0,1,0,0.0,70000.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.225, ""temporal"": 0.032}"
100000001697501100,distributor,1.0,3,0.876952524182247,"Веерная рассылка: 38 получателей, отдано 1.48 млн",1,False,3,38,123700.0,1482606.0,3,55,11.98549717057397,25478.599475247956,0.017185010363675823,1,0.0,0.00020547828488840964,1.0,1,0.05172413793103448,3,fast_pass;near_threshold;cycles;external_funding,"{""betweenness"": 0.144, ""degree"": 0.1, ""n_seed_upstream"": 0.15, ""role"": 0.194, ""seed_flow_kzt"": 0.199, ""temporal"": 0.07}"
100000006972210100,consolidator,1.0,7,0.831897779448793,"Признаки консолидации: 3 плательщиков, деньги от 4 seed за ≤2 колена, seed-поток 489 тыс., дальше ушло 0%",1,False,3,0,488775.0,0.0,4,0,0.0,488775.0,1.0,4,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.081, ""n_seed_upstream"": 0.199, ""role"": 0.196, ""seed_flow_kzt"": 0.247, ""temporal"": 0.032}"
100000008749618100,terminal,0.5,3,0.6259983365804195,"Вероятный конечный получатель: 1 плательщиков, получено 47 тыс., исходящих нет",1,False,1,0,47280.0,0.0,1,0,0.0,47280.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.216, ""temporal"": 0.032}"
100000008671026100,terminal,0.5,3,0.6050916589761995,"Вероятный конечный получатель: 1 плательщиков, получено 24 тыс., исходящих нет",1,False,1,0,23534.0,0.0,1,0,0.0,23534.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.196, ""temporal"": 0.032}"
100000001696818100,terminal,0.5,5,0.6302138519556573,"Вероятный конечный получатель: 1 плательщиков, получено 54 тыс., исходящих нет",1,False,1,0,53550.0,0.0,1,0,0.0,53550.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.221, ""temporal"": 0.032}"
100000008679986100,terminal,0.5,3,0.5974011917375899,"Вероятный конечный получатель: 1 плательщиков, получено 19 тыс., исходящих нет",1,False,1,0,19000.0,0.0,1,0,0.0,19000.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.189, ""temporal"": 0.032}"
100000003616818100,peripheral,0.5,23,0.6485057706987502,"Периферийный узел: 3 входящих, 3 исходящих, оборот 318 тыс.; есть источники вне выборки",1,False,3,3,78000.0,240100.0,4,8,3.0782051282051284,19864.56730815722,0.08273455771827247,1,0.0,3.1703496221933985e-06,0.0,1,0.08333333333333333,14,near_threshold;cycles;external_funding,"{""betweenness"": 0.117, ""degree"": 0.092, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.19, ""temporal"": 0.057}"
100000004156082100,coordinator,0.6931745009658756,2,0.961399551104579,Кандидат в координирующий узел: 5 плательщиков → 26 получателей; сигналы S2,1,False,5,26,377366.11,2319556.0,7,29,6.146699288921308,64298.81648545101,0.027720312200029233,3,0.0,0.0018328583753305584,0.9695256153235382,2,0.08333333333333333,9,fast_pass;near_threshold;cycles;external_funding;bridge;distributor;S2,"{""betweenness"": 0.148, ""degree"": 0.099, ""n_seed_upstream"": 0.198, ""role"": 0.199, ""seed_flow_kzt"": 0.224, ""temporal"": 0.07}"
100000008667058100,terminal,0.5,3,0.5956352325939092,"Вероятный конечный получатель: 1 плательщиков, получено 18 тыс., исходящих нет",1,False,1,0,17534.0,0.0,1,0,0.0,17534.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.187, ""temporal"": 0.032}"
100000008628231100,peripheral,0.5,5,0.7015244215059643,"Периферийный узел: 1 входящих, 2 исходящих, оборот 678 тыс.; есть источники вне выборки",1,False,1,2,50000.0,627870.0,1,19,12.5574,50000.0,0.0796343192062051,2,0.0,4.755524433290098e-05,0.0,1,0.0,0,external_funding,"{""betweenness"": 0.136, ""degree"": 0.081, ""n_seed_upstream"": 0.191, ""role"": 0.026, ""seed_flow_kzt"": 0.218, ""temporal"": 0.032}"
100000008749063100,terminal,0.5,3,0.5974011917375899,"Вероятный конечный получатель: 1 плательщиков, получено 19 тыс., исходящих нет",1,False,1,0,19000.0,0.0,1,0,0.0,19000.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.189, ""temporal"": 0.032}"
100000004494983100,terminal,0.5,3,0.6164279773501499,"Вероятный конечный получатель: 1 плательщиков, получено 35 тыс., исходящих нет",1,False,1,0,35000.0,0.0,1,0,0.0,35000.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.207, ""temporal"": 0.032}"
100000007648946100,peripheral,0.5,4,0.5364471180686103,"Периферийный узел: 1 входящих, 1 исходящих, оборот 45 тыс.; есть источники вне выборки",1,False,1,1,19550.0,25000.0,1,1,1.278772378516624,19550.0,0.782,1,0.0,0.0,0.0,1,0.0,0,external_funding,"{""betweenness"": 0.055, ""degree"": 0.07, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.19, ""temporal"": 0.032}"
100000003037660100,terminal,0.5,5,0.6717651616137449,"Вероятный конечный получатель: 1 плательщиков, получено 53 тыс., исходящих нет",1,False,1,0,53000.0,0.0,1,0,0.0,53000.0,1.0,2,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.191, ""role"": 0.125, ""seed_flow_kzt"": 0.22, ""temporal"": 0.032}"
100000002679516100,terminal,0.5,10,0.7093060350229575,"Вероятный конечный получатель: 3 плательщиков, получено 102 тыс., исходящих нет",1,False,3,0,102335.0,0.0,3,0,0.0,35181.57388327817,0.34378828243785775,2,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.081, ""n_seed_upstream"": 0.191, ""role"": 0.125, ""seed_flow_kzt"": 0.207, ""temporal"": 0.032}"
100000005588444100,terminal,0.5,7,0.5862927390595983,"Вероятный конечный получатель: 1 плательщиков, получено 12 тыс., исходящих нет",1,False,1,0,12300.0,0.0,1,0,0.0,12300.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.178, ""temporal"": 0.032}"
100000001307612100,terminal,0.5,3,0.6198459627895319,"Вероятный конечный получатель: 1 плательщиков, получено 38 тыс., исходящих нет",1,False,1,0,38483.0,0.0,1,0,0.0,38483.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.21, ""temporal"": 0.032}"
100000003001564100,peripheral,0.5,2,0.6109136275079468,"Периферийный узел: 1 входящих, 1 исходящих, оборот 204 тыс.; есть источники вне выборки",1,False,1,1,23520.0,180000.0,1,1,7.653061224489796,23520.0,0.13066666666666665,1,0.0,1.922024458454748e-05,0.0,1,0.0,0,external_funding,"{""betweenness"": 0.122, ""degree"": 0.07, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.196, ""temporal"": 0.032}"
100000002762076100,peripheral,0.5,7,0.6960442515181552,"Периферийный узел: 2 входящих, 1 исходящих, оборот 170 тыс.",1,False,2,1,140350.0,30000.0,2,1,0.21375133594584966,140350.0,1.0,2,0.0,3.962937027741748e-07,0.0,1,0.0,0,,"{""betweenness"": 0.112, ""degree"": 0.081, ""n_seed_upstream"": 0.191, ""role"": 0.026, ""seed_flow_kzt"": 0.237, ""temporal"": 0.032}"
100000005514161100,consolidator,1.0,7,0.9084150801517586,"Признаки консолидации: 4 плательщиков, деньги от 4 seed за ≤2 колена, seed-поток 116 тыс., дальше ушло 12%",1,False,4,1,401500.0,50000.0,7,1,0.12453300124533001,116168.87816687033,0.28933718098846906,4,0.0,4.042195768296583e-05,0.0,2,0.0,0,,"{""betweenness"": 0.134, ""degree"": 0.09, ""n_seed_upstream"": 0.199, ""role"": 0.196, ""seed_flow_kzt"": 0.234, ""temporal"": 0.032}"
100000008746673100,terminal,0.5,3,0.6299859862596986,"Вероятный конечный получатель: 1 плательщиков, получено 53 тыс., исходящих нет",1,False,1,0,53048.0,0.0,1,0,0.0,53048.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.22, ""temporal"": 0.032}"
100000003265158100,transit,0.6018796303685808,11,0.9143281949618896,"Признаки транзита: получено 146 тыс., отдано 106%, медиана задержки 0 дн., 3→2 контрагента",1,False,3,2,146100.4,154200.0,3,4,1.055438588806054,102678.97869851542,0.6658818333237058,2,0.0,0.00017654884458589488,0.8726875491100641,1,0.0,0,fast_pass,"{""betweenness"": 0.143, ""degree"": 0.09, ""n_seed_upstream"": 0.191, ""role"": 0.191, ""seed_flow_kzt"": 0.233, ""temporal"": 0.045}"
100000001567366100,terminal,0.5,2,0.6597224595823222,"Вероятный конечный получатель: 1 плательщиков, получено 824 тыс., исходящих нет",1,False,1,0,824070.0,0.0,4,0,0.0,824070.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.249, ""temporal"": 0.032}"
100000008777088100,terminal,0.5,3,0.5962618632577958,"Вероятный конечный получатель: 1 плательщиков, получено 18 тыс., исходящих нет",1,False,1,0,18000.0,0.0,1,0,0.0,18000.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.187, ""temporal"": 0.032}"
100000002589019100,terminal,0.5,11,0.6157443802622734,"Вероятный конечный получатель: 1 плательщиков, получено 35 тыс., исходящих нет",1,False,1,0,34710.0,0.0,1,0,0.0,34710.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.206, ""temporal"": 0.032}"
100000008666075100,terminal,0.5,3,0.6097059393193652,"Вероятный конечный получатель: 1 плательщиков, получено 26 тыс., исходящих нет",1,False,1,0,26217.0,0.0,1,0,0.0,26217.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.201, ""temporal"": 0.032}"
100000008137435100,peripheral,0.5,1,0.6928598284171309,"Периферийный узел: 2 входящих, 6 исходящих, оборот 1.51 млн; есть источники вне выборки",1,False,2,6,93906.0,1419700.0,2,7,15.118309799160864,43945.1421473066,0.03095382274234458,1,0.0,0.00029840915818895366,0.0,2,0.0,11,cycles;external_funding,"{""betweenness"": 0.145, ""degree"": 0.095, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.214, ""temporal"": 0.046}"
100000004403675100,peripheral,0.5,12,0.7791810506887241,"Периферийный узел: 4 входящих, 5 исходящих, оборот 448 тыс.; есть источники вне выборки",1,False,4,5,182980.0,264699.0,8,6,1.4466007213903158,93552.74600304084,0.3534306740979031,2,0.0,0.002877290428991896,0.10930156301235108,1,0.14285714285714285,2,near_threshold;cycles;external_funding;bridge,"{""betweenness"": 0.149, ""degree"": 0.096, ""n_seed_upstream"": 0.191, ""role"": 0.026, ""seed_flow_kzt"": 0.23, ""temporal"": 0.068}"
100000004677680100,peripheral,0.5,10,0.7130430324366818,"Периферийный узел: 2 входящих, 1 исходящих, оборот 231 тыс.; есть источники вне выборки",1,False,2,1,63000.0,168000.0,2,3,2.6666666666666665,50400.0,0.3,2,0.0,4.1214545088514184e-05,0.0,1,0.0,1,cycles;external_funding,"{""betweenness"": 0.135, ""degree"": 0.081, ""n_seed_upstream"": 0.191, ""role"": 0.026, ""seed_flow_kzt"": 0.219, ""temporal"": 0.044}"
100000005958064100,peripheral,0.5,12,0.6059119754816511,"Периферийный узел: 1 входящих, 2 исходящих, оборот 170 тыс.; есть источники вне выборки",1,False,1,2,5746.0,163986.84,1,3,28.539303863557258,5746.0,0.03503939706381317,1,0.0,2.377762216645049e-05,0.0,1,0.25,0,near_threshold;external_funding,"{""betweenness"": 0.13, ""degree"": 0.081, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.159, ""temporal"": 0.045}"
100000002881669100,terminal,0.5,11,0.5970024267696621,"Вероятный конечный получатель: 1 плательщиков, получено 19 тыс., исходящих нет",1,False,1,0,18600.0,0.0,1,0,0.0,18600.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.188, ""temporal"": 0.032}"
100000002938501100,peripheral,0.5,2,0.5284604254252544,"Периферийный узел: 1 входящих, 1 исходящих, оборот 13 тыс.",1,False,1,1,8395.0,5000.0,1,1,0.5955926146515783,8395.0,1.0,1,0.0,0.0,0.0,1,0.5,0,near_threshold,"{""betweenness"": 0.055, ""degree"": 0.07, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.169, ""temporal"": 0.046}"
100000006734554100,peripheral,0.5,24,0.5905424342892299,"Периферийный узел: 1 входящих, 1 исходящих, оборот 42 тыс.; есть источники вне выборки",1,False,1,1,16500.0,25000.0,1,1,1.5151515151515151,16500.0,0.66,1,0.0,5.944405541612623e-07,0.0,1,0.0,0,external_funding,"{""betweenness"": 0.113, ""degree"": 0.07, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.185, ""temporal"": 0.032}"
100000008003034100,peripheral,0.5,2,0.6387360289845165,"Периферийный узел: 1 входящих, 4 исходящих, оборот 147 тыс.; есть источники вне выборки",1,False,1,4,12201.0,135000.0,1,4,11.064666830587656,12201.0,0.09037777777777778,1,0.0,0.0009673529284717607,0.0,1,0.0,0,external_funding;bridge,"{""betweenness"": 0.147, ""degree"": 0.09, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.177, ""temporal"": 0.032}"
100000003970394100,terminal,0.5,11,0.6387588155541124,"Вероятный конечный получатель: 1 плательщиков, получено 85 тыс., исходящих нет",1,False,1,0,85000.0,0.0,1,0,0.0,85000.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.229, ""temporal"": 0.032}"
100000003205210100,terminal,0.5,5,0.6882284581467683,"Вероятный конечный получатель: 1 плательщиков, получено 138 тыс., исходящих нет",1,False,1,0,137563.0,0.0,1,0,0.0,137563.0,1.0,2,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.191, ""role"": 0.125, ""seed_flow_kzt"": 0.236, ""temporal"": 0.032}"
100000004559194100,terminal,0.5,2,0.6540258171833521,"Вероятный конечный получатель: 1 плательщиков, получено 282 тыс., исходящих нет",1,False,1,0,282145.0,0.0,6,0,0.0,282145.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.125, ""seed_flow_kzt"": 0.244, ""temporal"": 0.032}"
